AthensIndex,BrusselsStockExch,GermanyDAX,HangSeng,JakartaIndex,LondonFTSE,MexicoIndex,NewZealandSE,OsakaStockEx,SaoPaoloIndex,Sensex,SeoulComposite,ShanghaiComposite,SwissMarket,TaiwanWeighted,TelAvivSE,TorontoIndex,ViennaIndex
803.36,3549.959961,10846.389648,24679.390625,24679.390625,6853.399902,42715.429688,5797.589844,17648.5,48792.0,28717.910156,1955.52002,3075.91,8588.0,9456.179688,1282.180054,15083.900391,2274.820068
819.5,3557.189941,10905.410156,24765.490234,24765.490234,6865.899902,42453.640625,5797.589844,17504.619141,49234.0,28850.970703,1952.839966,3136.53,8544.299805,9512.049805,1282.430054,15124.900391,2253.370117
848.04,3565.790039,10911.320312,24679.759766,24679.759766,6860.0,41710.820312,5785.319824,17678.740234,49301.0,28883.109375,1962.790039,3174.13,8608.200195,9513.919922,1279.560059,14995.700195,2252.719971
840.57,3557.030029,10890.950195,24554.779297,24554.779297,6871.799805,41572.238281,5781.950195,17335.849609,48964.0,29000.140625,1951.959961,3204.91,8452.099609,9448.730469,1277.699951,15062.900391,2263.070068
755.42,3538.52002,10828.009766,24484.740234,24484.740234,6782.600098,40950.578125,5756.689941,17558.039062,47651.0,29122.269531,1952.680054,3128.3,8429.200195,9386.990234,1269.709961,14900.5,2217.810059
733.61,3548.389893,10737.870117,24595.849609,24595.849609,6810.600098,41862.328125,5759.810059,17606.220703,47762.0,29681.769531,1951.02002,3262.3,8435.299805,9426.900391,1269.709961,14637.299805,2187.129883
711.13,3541.209961,10710.969727,24861.810547,24861.810547,6825.899902,42158.070312,5794.819824,17795.730469,47695.0,29559.179688,1961.579956,3305.74,8311.599609,9510.919922,1277.079956,14602.900391,2194.139893
783.53,3530.800049,10628.580078,24807.279297,24807.279297,6811.600098,42627.820312,5737.740234,17768.300781,48591.0,29571.039062,1952.400024,3352.96,8402.799805,9521.589844,1279.079956,14833.900391,2223.72998
813.55,3549.959961,10798.330078,24909.900391,24909.900391,6852.399902,42737.851562,5698.660156,17468.519531,48577.0,29278.839844,1935.680054,3383.18,8296.5,9477.669922,1279.650024,14797.799805,2252.139893
791.8,3456.949951,10435.620117,24522.630859,24522.630859,6796.600098,43121.28125,5647.149902,17329.019531,49443.0,29006.019531,1920.819946,3343.34,7999.5,9369.509766,1271.329956,14764.0,2230.090088
782.88,3421.969971,10299.230469,24352.580078,24352.580078,6728.0,42488.730469,5672.850098,17280.480469,49224.0,28888.859375,1921.22998,3323.61,8008.600098,9319.709961,1273.819946,14560.400391,2191.919922
802.12,3403.040039,10257.129883,23951.160156,23951.160156,6620.100098,41752.671875,5633.220215,17366.300781,47877.0,28784.669922,1918.310059,3173.05,8178.899902,9251.69043,1275.630005,14308.400391,2170.23999
811.78,3395.919922,10242.349609,23738.490234,23738.490234,6585.5,41285.578125,5638.140137,17014.289062,47758.0,28262.009766,1902.619995,3116.35,8152.799805,9174.05957,1273.560059,14312.5,2148.139893
805.0,3318.75,10032.610352,24350.910156,24350.910156,6498.799805,40998.769531,5642.049805,17108.699219,48026.0,28075.550781,1914.140015,3336.46,8400.599609,9165.089844,1282.01001,14041.799805,2141.0
819.55,3274.030029,9817.080078,24112.599609,24112.599609,6388.5,40984.21875,5648.629883,16795.960938,47646.0,27346.820312,1913.660034,3222.44,9198.200195,9180.230469,1284.329956,14084.400391,2122.080078
835.4,3309.639893,9941.0,24215.970703,24215.970703,6542.200195,41478.261719,5636.609863,17087.710938,48042.0,27425.730469,1917.140015,3235.3,9285.599609,9231.799805,1296.839966,14187.200195,2156.419922
779.56,3248.189941,9648.5,23919.949219,23919.949219,6501.100098,42382.410156,5584.839844,17197.730469,48840.0,27458.380859,1924.699951,3285.41,9105.700195,9215.580078,1290.0,14384.900391,2147.919922
761.66,3283.219971,9837.610352,23835.529297,23835.529297,6570.0,42402.308594,5574.049805,17167.099609,49943.0,27274.710938,1904.650024,3293.46,9139.700195,9238.030273,1290.0,14457.700195,2169.919922
777.7,3193.830078,9518.179688,23681.259766,23681.259766,6419.799805,41813.929688,5558.060059,16885.330078,49463.0,26908.820312,1883.829956,3373.95,8900.799805,9080.089844,1280.839966,14285.0,2138.399902
789.2,3190.23999,9469.660156,23485.410156,23485.410156,6366.5,41329.410156,5561.379883,16883.189453,48001.0,26987.460938,1882.449951,3351.45,8874.5,9048.339844,1277.48999,14246.799805,2128.679932
789.2,3208.149902,9473.160156,23721.320312,23721.320312,6417.200195,41099.371094,5602.600098,17408.710938,47517.0,27842.320312,1915.75,3350.52,8938.900391,9274.110352,1279.77002,14392.700195,2128.679932
816.15,3276.409912,9805.549805,23501.099609,23501.099609,6547.0,43018.75,5577.200195,17450.769531,50007.0,27403.539062,1915.589966,3165.81,8983.400391,9268.429688,1275.579956,14640.0,2160.080078
874.69,3248.620117,9811.05957,22832.210938,22832.210938,6466.0,42475.671875,5518.47998,17210.050781,48496.0,27126.570312,1897.5,3057.52,9013.099609,8878.629883,1311.109985,14346.799805,2113.669922
862.06,3169.830078,9544.429688,22585.839844,22585.839844,6336.5,41004.441406,5496.589844,16819.730469,48714.0,26710.130859,1900.160034,3061.02,8775.900391,8828.360352,1296.030029,14213.900391,2080.399902
834.24,3178.310059,9563.889648,22670.5,22670.5,6331.799805,40225.078125,5495.75,16755.320312,47008.0,26781.439453,1904.130005,3021.52,8795.099609,8950.910156,1290.51001,13861.5,2077.850098
836.41,3121.810059,9334.009766,23027.849609,23027.849609,6182.700195,40334.589844,5499.069824,17099.400391,47019.0,27319.560547,1920.359985,2953.42,8712.799805,8985.629883,1311.829956,13705.099609,2066.72998
827.98,3261.959961,9862.530273,23312.539062,23312.539062,6461.700195,41714.570312,5502.069824,17257.400391,49861.0,27602.009766,1916.589966,2925.74,9058.799805,9013.070312,1316.780029,13905.099609,2208.310059
893.71,3254.780029,9799.730469,23524.519531,23524.519531,6500.0,41372.660156,5523.580078,17412.580078,49548.0,27831.099609,1945.560059,2940.01,9020.799805,9032.160156,1312.619995,13853.0,2234.5
902.84,3254.51001,9793.709961,23485.830078,23485.830078,6529.5,42339.628906,5542.930176,17813.380859,50193.0,27797.009766,1970.949951,2856.27,9051.400391,9128.900391,1307.839966,14195.700195,2240.620117
1032.98,3335.689941,10087.120117,24002.640625,24002.640625,6742.799805,43230.339844,5521.910156,17920.449219,51992.0,28458.099609,1986.619995,2937.65,9212.900391,9206.570312,1325.400024,14473.700195,2286.300049
991.87,3268.360107,9851.349609,23832.560547,23832.560547,6679.399902,42816.148438,5522.680176,17887.210938,51427.0,28562.820312,1986.609985,2899.46,9118.200195,9225.110352,1318.5,14583.400391,2263.939941
1008.03,3296.679932,9971.790039,23428.619141,23428.619141,6716.600098,43112.289062,5503.069824,17720.429688,52320.0,28442.710938,1969.910034,2779.52,9168.400391,9175.259766,1313.969971,14754.099609,2282.340088
991.36,3283.919922,9934.080078,23654.300781,23654.300781,6742.100098,43008.070312,5430.040039,17663.220703,51612.0,28444.009766,1965.829956,2763.54,9138.599609,9034.790039,1306.859985,14620.099609,2273.879883
963.59,3277.209961,9963.509766,23367.449219,23367.449219,6656.399902,43392.070312,5429.620117,17590.099609,52277.0,28559.619141,1965.219971,2680.16,9146.200195,9117.709961,1305.829956,14625.299805,2263.5
950.95,3284.27002,9974.870117,24004.279297,24004.279297,6723.399902,44689.210938,5455.379883,17248.5,54721.0,28438.910156,1982.089966,2630.49,9129.200195,9165.30957,1310.199951,14922.400391,2281.790039
976.65,3263.810059,9915.55957,24111.980469,24111.980469,6729.200195,44672.199219,5457.390137,17383.580078,55098.0,28386.189453,1980.839966,2604.34,9058.900391,9122.389648,1302.180054,15038.400391,2296.459961
962.05,3263.97998,9861.209961,23843.910156,23843.910156,6731.100098,44441.019531,5442.680176,17407.619141,55561.0,28338.050781,1980.209961,2567.6,9042.700195,9116.240234,1284.27002,15073.700195,2292.780029
990.11,3243.850098,9785.540039,23893.140625,23893.140625,6729.799805,44621.070312,5471.680176,17357.509766,55407.0,28499.539062,1978.540039,2532.88,9058.5,9122.330078,1284.349976,15015.400391,2290.530029
959.85,3193.23999,9483.969727,23349.640625,23349.640625,6678.899902,44209.421875,5526.950195,17300.859375,53403.0,28067.560547,1958.040039,2452.66,8989.900391,9078.870117,1292.920044,15075.200195,2214.51001
954.69,3211.01001,9472.799805,23373.310547,23373.310547,6696.600098,44118.128906,5522.060059,17288.75,53402.0,28032.849609,1966.869995,2450.99,8983.5,8963.240234,1296.449951,14980.200195,2232.810059
916.19,3200.01001,9456.530273,23529.169922,23529.169922,6709.100098,43491.449219,5505.029785,17344.060547,52062.0,28163.289062,1967.01001,2456.37,8972.5,8859.070312,1294.560059,14973.0,2228.52002
883.54,3161.429932,9248.509766,24019.939453,24019.939453,6635.5,43743.800781,5462.740234,17392.789062,51846.0,27940.640625,1960.51001,2485.61,8954.400391,8980.669922,1287.920044,14778.799805,2188.649902
872.31,3139.639893,9210.959961,23938.179688,23938.179688,6611.0,43744.570312,5487.890137,17197.050781,52979.0,28008.900391,1967.27002,2494.48,8867.799805,8918.950195,1285.75,14856.200195,2197.889893
900.7,3166.129883,9351.870117,23744.699219,23744.699219,6611.299805,44523.0,5470.339844,16780.529297,52725.0,27874.730469,1958.22998,2473.67,8867.5,9049.980469,1296.939941,14709.799805,2212.360107
957.7,3159.830078,9315.480469,23695.619141,23695.619141,6539.100098,45071.980469,5402.149902,16937.320312,53698.0,27915.880859,1931.430054,2419.25,8843.200195,8962.599609,1299.719971,14548.299805,2196.090088
906.97,3120.709961,9114.839844,23702.039062,23702.039062,6463.600098,44599.269531,5370.180176,15658.200195,52337.0,27346.330078,1958.930054,2391.08,8719.0,8888.070312,1276.800049,14458.700195,2192.290039
933.11,3117.580078,9082.80957,23819.869141,23819.869141,6453.899902,44238.941406,5355.879883,15553.910156,51049.0,27098.169922,1961.170044,2373.03,8654.5,8903.679688,1284.339966,14527.599609,2166.929932
958.69,3110.320068,9068.19043,23520.359375,23520.359375,6402.200195,44039.640625,5338.330078,15329.910156,52330.0,26880.820312,1925.680054,2337.87,8630.400391,8773.549805,1291.650024,14624.299805,2182.110107
990.04,3071.409912,9047.30957,23333.179688,23333.179688,6419.200195,43691.058594,5292.830078,15138.959961,50713.0,26851.050781,1931.650024,2302.42,8546.099609,8731.070312,1292.76001,14486.799805,2147.97998
993.73,3061.75,8940.139648,23403.970703,23403.970703,6399.700195,43450.75,5279.700195,15195.769531,52411.0,26787.230469,1936.969971,2326.55,8506.099609,8748.830078,1289.619995,14312.099609,2131.5
995.1,3031.449951,8886.959961,23088.580078,23088.580078,6372.299805,43630.578125,5233.120117,14804.280273,52432.0,26575.650391,1915.280029,2339.66,8404.799805,8654.639648,1286.699951,14547.700195,2122.320068
941.93,2969.959961,8717.759766,23070.259766,23070.259766,6267.100098,43213.898438,5197.890137,15111.230469,54303.0,26429.849609,1930.060059,2356.73,8283.299805,8663.139648,1279.050049,14337.799805,2080.879883
948.21,3015.370117,8825.209961,23047.970703,23047.970703,6392.700195,43179.851562,5145.890137,14936.509766,58015.0,26349.330078,1929.25,2359.48,8338.0,8768.389648,1277.180054,14036.700195,2095.929932
1061.58,3221.399902,9474.299805,22932.980469,22932.980469,6622.700195,44985.660156,5255.040039,16173.519531,54116.0,26630.509766,2020.089966,2363.87,8835.099609,8966.919922,1305.439941,14960.5,2203.939941
1053.32,3198.25,9422.910156,23229.210938,23229.210938,6646.600098,44898.191406,5259.509766,16310.639648,54625.0,26597.109375,2026.599976,2357.71,8776.700195,8960.759766,1305.069946,14976.900391,2202.030029
1133.06,3220.439941,9749.540039,23955.490234,23955.490234,6773.600098,45302.0,5236.290039,16205.900391,56818.0,27206.740234,2039.27002,2289.87,8817.5,9134.650391,1306.26001,15129.0,2291.73999
1107.98,3208.219971,9798.129883,24168.720703,24168.720703,6819.299805,46168.640625,5154.180176,16067.570312,58375.0,27112.210938,2047.73999,2315.93,8830.5,9237.030273,1301.930054,15465.5,2302.620117
1131.84,3183.399902,9661.5,24376.410156,24376.410156,6780.899902,46043.621094,5142.339844,15888.669922,59108.0,26631.289062,2062.610107,2307.89,8825.599609,9195.169922,1294.949951,15458.900391,2282.840088
1155.95,3182.139893,9659.629883,24356.990234,24356.990234,6804.200195,45861.839844,5210.859863,15948.290039,57949.0,26816.560547,2035.819946,2339.14,8796.400391,9217.459961,1278.859985,15482.599609,2287.939941
1166.6,3175.419922,9691.280273,24662.640625,24662.640625,6799.600098,45672.601562,5262.319824,15909.200195,58337.0,26995.869141,2034.160034,2311.68,8829.0,9322.950195,1283.97998,15534.299805,2315.659912
1181.41,3222.830078,9724.259766,25297.919922,25297.919922,6878.0,46313.398438,5228.549805,15676.179688,60800.0,27085.929688,2056.26001,2306.86,8834.799805,9428.889648,1285.349976,15576.799805,2355.01001
1159.13,3186.76001,9626.490234,25317.949219,25317.949219,6873.600098,46049.328125,5224.399902,15728.349609,61837.0,27139.939453,2051.199951,2288.63,8803.599609,9450.349609,1285.329956,15657.599609,2324.959961
1146.21,3177.879883,9507.019531,24749.019531,24749.019531,6829.200195,45825.058594,5221.77002,15668.599609,61896.0,27019.390625,2051.580078,2266.05,8757.299805,9399.719727,1278.939941,15619.099609,2293.290039
1167.51,3196.560059,9462.55957,24741.0,24741.0,6805.799805,45501.28125,5237.509766,15459.860352,60291.0,26638.109375,2075.76001,2195.82,8622.200195,9478.370117,1263.969971,15558.200195,2290.379883
1177.49,3210.070068,9569.709961,24918.75,24918.75,6830.700195,45601.0,5243.700195,15534.820312,60951.0,26560.150391,2074.929932,2209.47,8669.799805,9485.589844,1265.939941,15602.700195,2339.389893
1177.35,3203.76001,9588.150391,25074.5,25074.5,6822.799805,45464.75,5195.629883,15521.219727,59821.0,26442.810547,2068.050049,2207.11,8673.299805,9393.959961,1248.680054,15619.200195,2334.280029
1143.84,3171.320068,9401.530273,24994.099609,24994.099609,6777.700195,45410.359375,5152.919922,15586.200195,58992.0,26360.109375,2044.209961,2230.46,8570.0,9253.379883,1238.859985,15556.099609,2302.840088
1119.97,3146.330078,9314.570312,25159.759766,25159.759766,6755.5,45248.050781,5140.339844,15454.450195,58878.0,26314.289062,2072.780029,2240.21,8527.900391,9288.049805,1234.180054,15562.0,2274.23999
1108.98,3163.919922,9334.280273,25122.949219,25122.949219,6779.299805,44962.878906,5114.209961,15449.790039,58449.0,26420.669922,2071.139893,2245.33,8525.400391,9243.780273,1238.329956,15477.200195,2289.01001
1086.5,3146.669922,9245.330078,24955.460938,24955.460938,6741.299805,44854.808594,5071.120117,15322.599609,57561.0,26390.960938,2053.129883,2239.47,8453.599609,9141.30957,1235.939941,15338.5,2281.959961
1114.52,3109.830078,9225.099609,24801.359375,24801.359375,6685.299805,44793.019531,5062.410156,15314.570312,55780.0,26103.230469,2063.219971,2206.47,8430.099609,9230.610352,1238.680054,15291.200195,2270.300049
1107.33,3102.959961,9198.879883,24890.339844,24890.339844,6656.700195,44723.960938,5054.700195,15213.629883,55581.0,25918.949219,2062.360107,2222.88,8388.700195,9231.30957,1235.449951,15262.700195,2270.570068
1090.6,3071.149902,9069.469727,24689.410156,24689.410156,6632.399902,44734.039062,5055.810059,15161.30957,56442.0,25880.769531,2041.469971,2221.59,8329.799805,9163.120117,1235.47998,15274.200195,2246.879883
1065.32,3074.350098,9180.740234,24646.019531,24646.019531,6632.799805,44679.160156,5049.629883,15130.519531,56613.0,25519.240234,2039.369995,2224.65,8329.900391,9172.910156,1237.859985,15261.599609,2261.47998
1047.21,3035.959961,9009.320312,24331.410156,24331.410156,6567.399902,44105.949219,5055.200195,14778.370117,55573.0,25329.140625,2031.099976,2194.43,8274.700195,9085.959961,1236.900024,15196.299805,2231.370117
1090.82,3055.959961,9038.969727,24387.560547,24387.560547,6597.399902,44116.148438,5097.509766,15232.370117,56188.0,25589.009766,2054.51001,2187.67,8306.799805,9131.44043,1236.900024,15118.400391,2239.23999
1093.51,3057.370117,9130.040039,24584.130859,24584.130859,6636.200195,44425.769531,5092.22998,15159.790039,56487.0,25665.269531,2060.72998,2217.47,8290.200195,9143.969727,1238.410034,15202.099609,2242.300049
1123.39,3067.629883,9189.740234,24648.259766,24648.259766,6682.5,44481.679688,5104.160156,15320.30957,56202.0,25908.009766,2066.26001,2219.95,8342.0,9141.44043,1247.709961,15187.700195,2255.27002
1169.01,3098.73999,9407.480469,24756.849609,24756.849609,6730.100098,43817.691406,5167.990234,15620.769531,55829.0,25894.970703,2076.120117,2201.56,8410.299805,9315.849609,1246.199951,15330.700195,2310.439941
1194.78,3124.830078,9593.679688,24732.210938,24732.210938,6773.399902,44311.058594,5158.549805,15646.230469,56878.0,26087.419922,2082.610107,2181.24,8497.400391,9447.019531,1253.569946,15524.799805,2339.949951
1213.31,3162.560059,9598.169922,24428.630859,24428.630859,6788.100098,44544.96875,5187.140137,15529.400391,57696.0,25991.230469,2048.810059,2177.95,8530.099609,9420.179688,1251.890015,15445.200195,2345.939941
1176.13,3195.530029,9794.05957,24141.5,24141.5,6821.5,44420.378906,5174.709961,15284.419922,57978.0,26271.849609,2026.619995,2105.06,8637.0,9527.540039,1255.73999,15394.5,2372.870117
1152.32,3177.0,9753.55957,23971.869141,23971.869141,6798.200195,44199.011719,5146.529785,15328.55957,57420.0,26147.330078,2028.319946,2078.49,8605.099609,9499.360352,1254.709961,15394.400391,2376.600098
1150.17,3163.810059,9734.330078,23782.109375,23782.109375,6795.299805,44257.089844,5133.870117,15343.280273,57983.0,26025.800781,2028.930054,2075.48,8594.200195,9499.360352,1256.670044,15315.099609,2365.429932
1149.0,3123.840088,9612.049805,23387.140625,23387.140625,6728.399902,44125.730469,5126.899902,15215.709961,57634.0,25715.169922,2018.5,2054.48,8514.0,9440.969727,1252.310059,15250.0,2359.699951
1190.27,3125.300049,9753.879883,23520.869141,23520.869141,6738.299805,43920.761719,5112.390137,15370.259766,55638.0,25561.160156,2020.900024,2055.59,8548.099609,9408.240234,1260.619995,15204.5,2388.379883
1190.06,3158.639893,9859.269531,23523.279297,23523.279297,6784.700195,44009.230469,5114.240234,15379.299805,55717.0,25549.720703,2013.47998,2067.28,8617.099609,9484.730469,1261.150024,15226.299805,2404.600098
1180.92,3115.379883,9719.410156,23459.960938,23459.960938,6710.5,43960.429688,5115.399902,15395.160156,55974.0,25228.650391,2012.719971,2070.36,8574.299805,9569.169922,1258.550049,15081.299805,2385.649902
1178.38,3118.949951,9783.009766,23346.669922,23346.669922,6746.100098,43967.441406,5127.870117,15296.820312,55744.0,25006.980469,1993.880005,2066.65,8565.700195,9520.299805,1255.790039,15171.200195,2422.780029
1151.48,3097.189941,9659.129883,23238.990234,23238.990234,6672.399902,43474.289062,5128.009766,15216.469727,54593.0,25372.75,2002.839966,2038.34,8474.200195,9565.120117,1233.650024,15114.5,2366.360107
1173.01,3127.659912,9808.200195,23176.070312,23176.070312,6718.0,43686.75,5122.740234,15302.650391,53635.0,25444.810547,2000.5,2038.61,8539.700195,9489.980469,1238.819946,15215.200195,2390.550049
1193.3,3125.060059,9772.669922,23541.380859,23541.380859,6738.5,43403.429688,5166.080078,15314.410156,53634.0,25582.109375,2006.660034,2064.02,8554.5,9530.980469,1230.969971,15137.200195,2383.25
